Tweet,Offensive,Hate
"RT @USER: #الوتر<LF>رفعت كفي نحو عطفك داعياً<LF>وعلمت أنك لا ترد دعائي<LF> يا قاضي الحاجات ، يا كاشف الكربات<LF>، يا مجيب الدعوات ، يا غافر الزلا…",NOT_OFF,NOT_HS
"""<LF>من المظاهر المؤسفه ان الاب والام <LF>يقعدون يتهاوشون على اسم يسمون<LF> به ولدهم وفي النهاية<LF> تعال يا حمار وين كنت يا حمار😂",OFF,NOT_HS
RT @USER: @USER يا حزن الحزن يا محى 😂😂,NOT_OFF,NOT_HS
تجمع المهنيين ما بمثلك ؟؟! <LF>خلاااص يا نيلسون مانديلا .. يا لوثر كينغ .. يا غاندي .. يا افلاطون ..<LF>خط الثورة ده كان سايقو تيراب الكوميديا ... <LF>#إعتصام_القيادة_العامة,NOT_OFF,NOT_HS
@USER @USER لا مفهمت يا بدوية يا بنت الشيوخ يعني كل السعوديات الي هربو فشلو وينظفو حمامات في الي نجح واسس حياتو وفي الي واصل درستو فشل شخص مو فشل الجميع ياليت يابدوية تفهمي تنويه صغير ليش مغيرة اسمك وحطى اسم اباحي ليه انت مستعارى من اسمك ,OFF,HS
يا سلمى يا سلمى يا راضي يا راضي يا ندى يا ندى😭😭 — ههههههههههههههههههههههههههه وات هابنز ان فيغاس ستيز ان فيغاس ارجوكم URL,NOT_OFF,NOT_HS
يا احلى منهم يا فارقة عنهم انتي اللي فيهم 🤷⁦❤️⁩<LF>ايه في ايه ؟ <LF>كل سنة و انتي في حياتي يا كل حياتي يا نصي التاني يا قمر انتي يا قمر 💋💋💋 URL,NOT_OFF,NOT_HS
RT @USER: @USER يا بشاشة روحي يا سُروري 💙,NOT_OFF,NOT_HS
@USER منور يا زملكاوى يا غالى يا محترم يا أفضل محللى العرب.يا حبيب الملايين,NOT_OFF,NOT_HS
@USER اسيل يا خرا يا تذاكري ي ادق عليك !!!<LF>لا تخليني معلقه كذا!!,OFF,NOT_HS
RT @USER: @USER وانتي طيبه يا عائشه يا رب <LF>يسلملي ذوءك يا رب 🌹🌹🌹🌹🌹,NOT_OFF,NOT_HS
يا جميــل العينيـن يا نجمــي الحلو🌏💙!.,NOT_OFF,NOT_HS
@USER @USER @USER فيه محامي بدو. وفيه قاضي بدو. <LF>كان تبغى أرقامهم ابشر. <LF>بس لازم تحفض وتردد يا قاضي يا قاضينا الي بالحق ترضينا. ولازم تقدم الرزقه,NOT_OFF,NOT_HS
روحي معاك رهيّنة يا عيني يا داي<LF>وقلبـي وعقلــي والغــلا يــا زينـه <LF>طــالن أيــام رجــاك مــا جــيتينــا <LF>خــايف تكــونـي غيــرنــا غــاليــتي<LF>#الصافي,NOT_OFF,NOT_HS
@USER الحين يجيك تعوسي بالمنشن:<LF>-<LF>الحق علينا اننا استضفناك ببلدنا يا اجنبي يا معفن يا ناكر الجميل يا طرش<LF>-<LF>باي ذا وي انا طرشة لحد يسب,OFF,HS
يا ظروف الوقت يا الوقت الغريب <LF>ضاقت الدنيا و فالدنيا سعه <LF>خاب ظني يوم ظني ما يخيب <LF>خاب ظني يوم الليالي موجعه):,NOT_OFF,NOT_HS
"-<LF>لــ خريجتي ريماس 👩🏻‍🎓:<LF>عانقي غيمة السماء أحلامك تناديك يا اجمل خريجة ، يا الطف من الورد واحلى من ألوانه ، كل الحكي الحلو يوصف فرحتي بتخرجك ، جميلتي: أنتي بهاليوم أجمل خريجه بتغنّي لها الدنيا حبيبة قلبي الحلوه الله يديم لي فرحتك يسُكر💛💛💛. URL",NOT_OFF,NOT_HS
@USER كسمك يا إبن المره المتناكه يا فاجر علي أمك,OFF,NOT_HS
"يامن اظهر الجميل وستر القبيح ولم يُؤاخذ بالجريرة ولم يهتك الستر ، يا عظيم العفو يا حسن التجاوز ، يا مبتدئًا بالنعم قبل استحقاقها ، يا سيدي ويا مولاي لا تشوّه وجوهنا ببلاء الدنيا ولا بعذاب الآخرة . <LF>#دعاء",NOT_OFF,NOT_HS
رجولك عسل يا قلبي .. يا ليت اصير دلاغك — يع URL,NOT_OFF,NOT_HS
يا اتحاد تكفى يا اتحاد تكفى يارب يارب,NOT_OFF,NOT_HS
@USER @USER @USER @USER سبحان الله أريد وهابي قذر مستحمر مؤدب لم اجد لحد الآن يا وهابي يا فهيم انا قصداتباع بن عبد الوهاب انتم لا علاقة لكم بأهل السنة انتم كفرتم الأشاعرة والصوفية وغيرهم من الفرق الإسلامية انتم إتباع اليهود ب,OFF,HS
RT @USER: خسرناك بجد يا غالي يا أعظم قائد.. حسبي الله ونعم الوكيل فيك يا حسام يابدري #الاهلي_للرجال_يا_موظفين URL…,OFF,NOT_HS
يا فاطر رمضان يا خاسر دينك الكلب الصعران هيقطع مسارينك URL,NOT_OFF,NOT_HS
@USER @USER يا وجه استح يا طحلبية توكم ماكلينها من الطواقي,OFF,NOT_HS
يا جدعان يا ريت يعني اللي عنده مشكلة مع جروس يركنها علي جنب كدة وحاولوا تكبتوا روح المحلل الكروي جواكم شوية لو تكرمتم,NOT_OFF,NOT_HS
RT @USER: لا اله الا الله يا قوكم قواه يا جمهور الذهب قبل المباراة بـ ٤ ايام والهاشتاق ترند والاول 🔥:<LF> #الاتحاد_الاتفاق,NOT_OFF,NOT_HS
"هاجمووووه ، يا الدب يا الجبان اطلع من النادي 😂💔 #الشباب URL",OFF,NOT_HS
يا تشد الأيد للأبد يا لا تلمسها,NOT_OFF,NOT_HS
RT @USER: @USER الف مبروك يا هارون يا حبيب قلبي ربنا يسعدك يا رب ويتمملك علي خير 😍😍,NOT_OFF,NOT_HS
@USER يا الله ما احلى هالحكي طالع 😻🔥<LF>يا كريم يا رب الله يرزقنا ❤️❤️❤️😻,NOT_OFF,NOT_HS
@USER تسلمي يا امنيه يا رب ويسعدك العمر كله يا رب 😍🌹🌹🌹,NOT_OFF,NOT_HS
@USER يا نوره يا كل اشياءييي الحلوه💞💞💞.,NOT_OFF,NOT_HS
@USER التوقيت مستحيل ينفع انت عندك ماتش يا يخليك اول الدوري يا يخليك التالت بعد يومين<LF>انت جربت قبل كدة ساعة جاريدو في التتش وقولتلهم يا افريقيا يا الرحيل وهزقتهم قبل ماتش المغرب التطواني وخرجوا وخسروا دوري وكاس وموسم كان كارثة .. التوقيت يفرق ل,NOT_OFF,NOT_HS
RT @USER: @USER همسه موجود في عيد ميلادي 💃💃💃💃💃<LF>ومحدش قدي بقي 😂😅<LF>وانتي طيبه يا همس يا رب بجد ميحرمنيش من ذوءك يا رب ابدا 😍,NOT_OFF,NOT_HS
يا قطعه من قلبي يا اغلي شي بالدنيا .,NOT_OFF,NOT_HS
RT @USER: وليس كمثله شيء وإنّي <LF>على باب الرّجاء طرحت قلبي <LF>إلهي يا جميلًا يا لطيفًا <LF>إلهي .. ليس لي إلّاك ربّي <LF>أتقبلني وتسمع أمن…,NOT_OFF,NOT_HS
"RT @USER: يا أصحاب الفخامة والجلالةوالسلطة، يا أصحاب السموّ، ويا أصحاب المعالي!!<LF>#يوم_الأسير_الفلسطيني<LF>#معكم_حتى_الحرية",NOT_OFF,NOT_HS
@USER @USER اسمع يا صغير الرياض يا إمعة يا حقير فاكر يوم ندعسكم دعس بالخمسة والسته والاربع والا ناسى يا طلي هذا العميد نادي الاتحاد انصحك نصيحه لاتقرب من جمهور الاتحاد تراهم ياكلونك اكل فاهم يا رمه والا لا,OFF,HS
@USER يا حظظك يا كلب عاد تخيل انه انا😂😂,OFF,NOT_HS
@USER هو مين اللي شايل التاني 😂😂<LF>فكرني ببنت اخويا لما مره شافتني بذاكر طبيه وكانت عايزه تاخد مني القلم كأنها بتقولي تعالي اما اذاكرلك يا موكوس يا خايب الرجا 😂,OFF,NOT_HS
@USER @USER يالا يا بتاااع عزززززبه يا طلخاا يا قصقووصه,OFF,HS
@USER يا رب تممها يا رب للاتحاد,NOT_OFF,NOT_HS
من يشبهك يا ملاك <LF>من يشبهك يا ودادي<LF> إنت بشر غير عادي <LF>فيك الجمال العجيب <LF>رهيب والله رهيب 💙🎼,NOT_OFF,NOT_HS
@USER يا حبي لج يا حياة الفهد 🤣🤣🤣🤣🤣🤣🤣🤣😘😘😘😘😘😘😘😘😘🤭🤭,NOT_OFF,NOT_HS
يا كريه يا لعين يا مُستفز يا سافل .. والله ماتشم الدوري URL,OFF,NOT_HS
Listen to لوئ_ ارجع يا زمان حن يا ماضي by ♪♪RoOoMa♪♪ #np on #SoundCloud<LF>URL<LF>ارجع يازمان حن ياماضي <LF>أيام الحب ماكان كاان عادي<LF>ولا كان الشوق للناس تهمه<LF>ولا نظرة عين وحنين ازمه<LF>ولا عقل الناس خالي وفاضي<LF>حن ياماااضي,NOT_OFF,NOT_HS
"يا رغبة العمر الطويل، يا شعور أكبر من كل الكلام، يا كل الأماني يا أجمل من تمنيت*. URL",NOT_OFF,NOT_HS
RT @USER: نظامي بسناب يا اصور ورا بعض يا اختفي سنتين نظام يوميات ماعندي.,NOT_OFF,NOT_HS
"يعني اختيار الاسمِ الذي تختاره حسبَ المقامِ لتدعو به حتى يعبأ اللهُ بك، ""يا ودود""، ""يا واسع""، ""يا جبَّار""، ""يا كبير""، ""يا لطيف""، يا حنَّان""، يا كافي""، ""يا ملك""، ""يا سلام""، يا وهَّاب، يا عليم.<LF>يعني تشغيل خطبةٍ لها مفعول، خطبة لشيخٍ حقيقيّ لا المشايخ الذين في أيديهم سيوفٌ من خشب.",NOT_OFF,NOT_HS
@USER هاا يا ترا يا هل ترا مينن ..؟😂😂😂😂😂😂,NOT_OFF,NOT_HS
يا راحتي فالدهر يا زهرة ايامي❤️!,NOT_OFF,NOT_HS
انا ما أعرف اتغلى يا انشب يا اسحب والله .,NOT_OFF,NOT_HS
"#صداره_بس هههههههه يا مفتري يا جستنية ، 7 أهداف مرة وحدة 😂<LF>جستنية يقول المفروض ان المباراة تنتهي 7 - 2 للاتحاد 😂😂😂",NOT_OFF,NOT_HS
احزنتني فشخ بس والله دايما تقولي انت يا رامي يا حبيبي غالي عليا اجدع اخ وصاحب وقلبك طيب اووي بجد وبتمدح فيا فجأه قلبت عليا من غير ما اعملها حاجه البنات بقوا فوظاع صراحه وبوشين 💔😕😕😢<LF>@USER URL,OFF,NOT_HS
RT @USER: الدوري يا أهلي .. الدوري يا أأهلي 🙏🙏 URL,NOT_OFF,NOT_HS
RT @USER: ألا يا سيّدة سادات روحي يا عسى تبقين<LF>رعاك الله من جور السنين ومن هوايلها <LF>-أمي💕 .,NOT_OFF,NOT_HS
RT @USER: اللهم يا قوي إني أسألك الإرادة و العزيمة و القوة و الشبع يا متين يا عزيز يا الملك,NOT_OFF,NOT_HS
@USER @USER يا حلاوه يا جماله بالمايونيز 😂💔 لينك اول ما تنزل بقا 🔥,NOT_OFF,NOT_HS
ااه يا اسمراني يا صغنن انت ❤️ URL,NOT_OFF,NOT_HS
"RT @USER: ثوااار جامعة السودان العالمية :- <LF>موكبنا غداً الساعة 12:00 ظهراً في صينية بري.. <LF>الموكب تحت شعار "" يا نجيب حقهم ، يا نموت…",NOT_OFF,NOT_HS
@USER يا ايوي ربنا يخليكي يا قمر⁦♥️⁩⁦♥️⁩,NOT_OFF,NOT_HS
غابت شمس الحق وصار الفجر غروب <LF>وصدر الشرق انشق .. تسكرت الدروب <LF>نرفض نحنا نموت قولولن رح نبقى <LF>ارضك والبيوت والشعب الي عم يشقى <LF>هو النا يا جنوب يا حبيبي يا جنوب <LF>كلن يا جنوب باعوك الكلام <LF>والعدل مصلوب عم... URL,NOT_OFF,NOT_HS
RT @USER: يا ألحان أُغنياتي يا سهري <LF>وأفكاري,NOT_OFF,NOT_HS
@USER اسعد الله صباحك يا كيان يا هلا بيك والله شرفتيناالله يحفظك طلتك الجميلة كلامك وقلبك الطيب ذوقك الطيب,NOT_OFF,NOT_HS
أتعذب منك يا وسواس يا ذا تفكير تكفى خلاص,NOT_OFF,NOT_HS
يا مسيح يا دجال انت اتأخرت ليه ؟! URL,NOT_OFF,NOT_HS
@USER @USER اللهم احفظ المملكة العربية السعودية وقادتها وشعبها بحفظك يا حفيظ يا عليم يا قدير.,NOT_OFF,NOT_HS
يا رب العرش العظيم يا فعالا لما تريد الخمسه النهارده<LF>عشان خاطر كل واحد في<LF>مصر والعالم كله اهلااوي✌,NOT_OFF,NOT_HS
@USER بارك الله فيك يا شيخ محمد يا ابن العم <LF>ونفع بعلمك وسددك واعانك وجزاك خير.,NOT_OFF,NOT_HS
انغامي بتقولي I Miss u .. هدوسك باللمبرجيني يا فراغ يا عاطفي 😹 URL,NOT_OFF,NOT_HS
@USER صار عندهم عبد الفتاح كمان يا بركاتك يا عبد الفتاح ان شا الله احنا كمان عندنا يطلع عبد الفتاح 😂,NOT_OFF,NOT_HS
RT @USER: واشوقاه إليك يا رمضان<LF>واشوقاه إليك يا رمضان<LF>واشوقاه إليك يا رمضان واشوقاه إليك يا رمضان<LF>واشوقاه إل…,NOT_OFF,NOT_HS
RT @USER: #قدها__يا__اهلي<LF>هتقدر يا اهلى <LF>هتقدر يا اهلى <LF>هتقدر يا اهلى,NOT_OFF,NOT_HS
يا نُور ليلي .. يا قلبي البعِيد,NOT_OFF,NOT_HS
"يا و يا ما حذروا ناس و ناس ، لكن خل ينفعكم سد اذانكم . <LF> #تركيا_تعتقل_الخليجيين",NOT_OFF,NOT_HS
يا محافظ يا عميل <LF>هكذا هتف أبناء كريتر اليوم في وجه احمد سالمين.,OFF,NOT_HS
RT @USER: يارب يا كريم يا حي يا قيوم<LF>إنا ندعوك بأحب الأسماء إليگ<LF>اللهم اشف مرضانا و رد غائبنا<LF>وبلغنا وإياهم رمضان ونحن وهم<LF>في أتم…,NOT_OFF,NOT_HS
@USER ممرراااابط ياااااااااااا قلبببببببببببب قلبيييييي يا جعلها اخر الاصابات يا قلبي 💘.,NOT_OFF,NOT_HS
"@USER , أنتم يا خونه خدامين الصهيونية و الماسونية العالمية ويستخدمونكم فى تدمير الأوطان وتدمير الإنسانية<LF>يا عبيد المال والنساء. يا خوارج يا خرفان يا ولاد جهاد النكاح",OFF,HS
يا لالاو يا للالا يا لييييييل يا عيييين,NOT_OFF,NOT_HS
@USER هو اللي يا إما الكارتونة يا إما كده ولا ايه ؟ 😁,NOT_OFF,NOT_HS
يا حلاته آه يا حلاته مهبلني💙💙,NOT_OFF,NOT_HS
@USER تخيلي<LF>وصل الحد لقطيات لتورته بمئات الريالات<LF>وذهب للمعلمات<LF>ولبس... وهدايا.. طيب البيون أسرار ناس تقدر وناس وهم الغالب مايقدرون يعني يا تدفعي يا تنكسر نفسك <LF>الله يصلح الشان:(,NOT_OFF,NOT_HS
RT @USER: يا شفاتي و يا كنداكه <LF>بكره المليونيه 🔥✌🏼<LF>#مليونيه_18أبريل<LF>#إعتصام_القياده_العامه,NOT_OFF,NOT_HS
من يتحمل المسؤولية يا مسؤولين يا من نهبتم البلد #صار_الوقت,OFF,NOT_HS
هام : لا حل و لا استقرار في سوريا إلا بمشاركة أهلنا الكورد لضمان الوحدة الوطنية<LF>يا أبناء الوطن السوري يا مثقفين يا مشاهير يا أهلنا السوريين لا تنساقوا وراء قنوات التحريض وتجار الحروب تعالوا نحن وأنتم لنتفق على بناء... URL,NOT_OFF,NOT_HS
فكك من حوار جسم وشكل البتنجان ده 😂 والله الموضوع متعه فوق الخيال وبالذات لما بتتطور فيه وبتحس بالتطور ده في كل حاجه بتعملها بتبقي فارق عن غيرك ❤ اللي بياخده للشكل غالبا مبيكملش لانه محتاج وقت عشان يوصل للي عايزه .. اللي ينزل احسنله ياخدها لصحته ❤ وربنا يوفقك يا چو يا رب ❤ URL,NOT_OFF,NOT_HS
يا بجحتك يا اللي حسدنى.. و كمان جاي تقلدني,NOT_OFF,NOT_HS
@USER يا منعم حبيبي يا اخويا ربنا يخليك يا حبيبي⁦❤️⁩⁦❤️⁩⁦❤️⁩⁦❤️⁩,NOT_OFF,NOT_HS
"@USER يا حنين يا سلامة يا عيني عليك حاعيط من كلماتك.... مع السلامة يا سلامة، لم تكن إلا خنجر أخر في ظهر الدولة الليبية...<LF>اليوم انفجر #بركان_الغضب_الغضب في وجهة ثورتكم المضادة.... URL",NOT_OFF,NOT_HS
دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان!<LF> دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان!<LF> دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان! <LF>دارفور يا برهان!,NOT_OFF,NOT_HS
RT @USER: يا وجهٍ يسر العين.. يا وجهك♥️,NOT_OFF,NOT_HS
@USER تصدق بالله يا رتني كنت انا يا اخى 😍😂😂,NOT_OFF,NOT_HS
RT @USER: يا شي يا بسيط شلون دهورتني وانا الصامد؟,NOT_OFF,NOT_HS
@USER انسان مريض متخلف عقلياً سخيف و عقله ب🍑 حسبي الله عليكم الزمن يدور و راح تندم على كل حرف قلته و ان الله يمهل ولا يهمل يا عديم الانسانيه يا فقير النفس,OFF,NOT_HS
أنـا مـن الـناس يا سهلي و يا صعبي<LF>بـحـر تشوفه ولا تـقدر عـلـى عومه <LF>#صباحكم_انا <LF>#ياسمين URL,NOT_OFF,NOT_HS
الجو روعه و الهوى ممتلى شوق<LF>و غيم السماء عالي و صورتك فيها<LF>لا يا بعد حالي و يا منبع الذوق<LF>انت بعيوني غير يا محتويها 💖,NOT_OFF,NOT_HS
"مرحبآ ، يا مروي الضامي و يا عذب القراح يا مبعد الضيقات عن صدر الحزين اليّا لفَت .",NOT_OFF,NOT_HS
يا نعمتِي بـ هّالدنيآ يا أجمل مَ لقيت .,NOT_OFF,NOT_HS
@USER يا بنت الحلال يا هيه لا توهقيني,NOT_OFF,NOT_HS
@USER صباح الخير يا #سيئون <LF>صباح الخير يا بقعة الضوء في ليل #اليمن الحالك<LF>عندما ضاقت اليمن على أبنائها كنت يا سيئون يمنا اخرى,NOT_OFF,NOT_HS
شايفك يا اكتئاب يا وسخ يابتاع سنه تالته انت وانت جاي اهو,OFF,NOT_HS
الجسم في بلد والروح في بلد يا وحشة الروح بل يا غربة الجسد,NOT_OFF,NOT_HS
@USER وحش جدًا والله يا عدلي<LF>لسه شغال حالة Nose كنت بقول فينك يا عدلي يا نائب الأنف والأذن 😂😂,NOT_OFF,NOT_HS
RT @USER: #يسقط_حكم_تميم ليش دائما هاشتاقات ضد قطر ايش عاملة لدينكوا قطر وليش حارقة دمكوا اخرسوا يا سعوديين يا كلاب اسرائيل يا مر…,OFF,HS
@USER فديت قلبك يا اميره يا اطيب قلب انتي,NOT_OFF,NOT_HS
@USER كل رئيس زار بشار الاسد يا مات يا اما صار عليه انقلاب ما في اكتر من هيك,NOT_OFF,NOT_HS
RT @USER: عاجل بسم الله يا امة الخير و يا اهل الخير الربانيين و الله الذي لا اله الا هو ان زوجتي تمر بمرحلة جد حرجة و انها بالان…,NOT_OFF,NOT_HS
RT @USER: @USER يا دين النبي عليك يا جدع 😂,NOT_OFF,NOT_HS
"@USER حرب جديده على تركيا بنفس توقيت العام كل ما قرب الصيف حطولنا هالفيديوات ياخي اتق الله بنفسك يا صاحب الحساب يا تحط شي موثوق وتخلي الناس تتابعك ،، ولا تخلي عنك نظام قص ولزق خلك عندك مصداقيه بالنشر والنقل",NOT_OFF,NOT_HS
"@USER ياحبيبتشي روحي إلهي ربنا يوفئك ويرزئك ويحلي ايامك وتعدي القامعه ويخلصك منها، إلهي ربنا يحفظك و يموتوا عدوينك يارب يا سامع يا مجيييب روحي ويا ارض استري ما عليكي💘💘💘💘",NOT_OFF,NOT_HS
@USER زميلي في الفخر العظيم ده والله 😂❤️😂 وانت طيب يا بانوب يا قمر والله بجد وتفضل تنورنا بطلتك البهية دي يعني بجد🌸🌸💃🏻,NOT_OFF,NOT_HS
RT @USER: @USER يا نور عيني يا الرموش المضلـه****يا دوحة اشعاري لك القلب مشتاق <LF>مشتاق لك بالقلـب شـيءٍ يتلـه****قلبي…,NOT_OFF,NOT_HS
- بكام الشيميز ده لو سمحت ؟<LF>= 420 جنية يا فندم .<LF>- يا ماماااااااااااااااااااااااااااااااااااااااا<LF>= خلاص يا فندم بنهزر معاكي ده هدية من المحل والله,NOT_OFF,NOT_HS
"@USER ، يا غِياثَ مَنْ لا غِياثَ لَهُ، يا جارَ مَنْ لا جارَ لَهُ، يا جارِىَ اللَّصيقَ، يا رُكْنِيَ اْلَوثيقَ، يا اِلـهي بِالتَّحْقيقِ، يا رَبَّ الْبَيْتِ الْعَتيقِ، يا شَفيقُ يا رَفيقُ",NOT_OFF,NOT_HS
@USER يا الله يا رحمن يا رحيم يا رب يارب ملك <LF>نسألك الرضى والرضوان 💚🌼<LF>صباح الابتسامه,NOT_OFF,NOT_HS
RT @USER: #ليفربول_تشيلسي <LF>يا سلام يا ليفر يا سلام👏👏<LF>أصرار كبير عالفوز والمنافسة صاحبه آداء في غاية الروعه ..<LF>صدارة مؤقته !!<LF>وبال…,NOT_OFF,NOT_HS
يا تهتم بشكل مستمر يا لا تهتم من البداية ترا غلط تعودني على شي وتبطل تسويه.,NOT_OFF,NOT_HS
RT @USER: كان يا مكان كان يا مكان #الجيوش_وفلورز_كلبوبتى,OFF,NOT_HS
@USER و انتي طيبه يا عراقي يا قلبي ربنا يخليكي يا حبيبتي ❤😘😍,NOT_OFF,NOT_HS
@USER يا واحشتني يا احللللى من يكبرررر كل عام وانتِ بخير ياقلبي وكل عام يحبك يكبر ويكبر حتى وانتِ بعيده عني ويارب سنه حلوه عليك تشبه حلاوتك سنه كلها اشياء حلوه تفرحك وتحقيق لامنياتك يارب احبك 😭❤️❤️❤️❤️❤️.,NOT_OFF,NOT_HS
يا ديدا يا قمممممممر🌍🌸❤️🦋🌍❤️😍 — ي قلب ديدااا ❤❤❤❤ URL,NOT_OFF,NOT_HS
RT @USER: عودة المتعة و الاثاااارة<LF>شاهد لايف مباراة #الاتحًاد_النصًر <LF>يا اصحابي يا اصدقائي الاعزاء تم تغيير البث بسبب الفصل<LF>روابط ا…,NOT_OFF,NOT_HS
وشبك يا مكه يا حبيبي؟ شعندك قلبتي فرن؟ 😭😭,NOT_OFF,NOT_HS
@USER هو المرشد قال مش حنترشح للرئاسة وهوب فى يوم وليله الاستبن ظهر ولا كان له فى اي حاجه شمال يمين يا نحكم يا نحرق ولا نسيت يا عم الشيخ,OFF,HS
4 شهور يا جيش يا حبيب قلبي 💔😂 URL,NOT_OFF,NOT_HS
في هذا الليل أنيروا قبر هٌدى الظفيري بدعوه<LF>اللهم اجعلها في نور من نورك وأنزل عليها راحه وأٌنس وفسحه وسرور .. اللهم ارحمها برحمتك الواسعة وارضها وارضى عنها يا لطيف يا خبير يا رحيم ..,NOT_OFF,NOT_HS
@USER أبو كرتونه يا واطيه يا لاجئه يا صايعه هجبلك مرتضى منصور يفتحلك ال سي دي بتاعتك يا فجره حقيقى اللى اختشو ماتو علشان كان عندهم دم والنبي تتوكسى URL,OFF,NOT_HS
@USER ( عسى بكلمة تؤدي بصاحبها سبعين ألف خريفً في النار )<LF>اتقي الله في ما تكتب ولا تصف الناس بهذي الأوصاف فهي ليست من الدين ولا من الرجوله فهو لا يعلم بما كتبت ليرد عليك ولاكن الله سيأخذ حقه منك .<LF>فإذا كان هو كما تقول غبي فماذا تكون انت...! ,NOT_OFF,NOT_HS
@USER بس يا خاين يا عميل انت عاوز تشكك في حب الشعب لفخامة الرئيس 😂😂,NOT_OFF,NOT_HS
@USER لاتبوس رأسه بوس رجله بوس رجله ياواطي يا عبد يا صيادي لعنة الله عليك وعلى روحك الخبيثه. يلي ما معاك عرض ولا شرف تسمح الغازي يدخل بلادك. با الأمس انتو مع الزعيم. واليوم مع الغازي. سيسجل لك التاريخ ابشع ماقمت به وستنفي من البلد وهويتك ايضا عما ,OFF,NOT_HS
@USER حبيبي يا جدو يا هداف ربنا يبارك فيك 💙,NOT_OFF,NOT_HS
"اللهمّ أنت إلَهي الحق الحَقيق، يا مشرِقَ البرهان، يا قَوّي الأركانِ، يا من رَحمَتُه فِي كُل مَكان وَزمان وَفِي هَذا المَكان، احرسني بِعَينِك التي لا تَنام، واَكنفني في كَنَفك الذي لا يرام، إنَه قَد تيقنَ قَلبِي أن لا إِلَه إلاَ أنت، وإنِي لا أهلَك وأنت معي يارجائي، فَارحمني",NOT_OFF,NOT_HS
"يا لون وجهي <LF>يا ارتباكَ ملامحي<LF>يا ضوءَ ذاكرتي ، اذا مّر خلي.",NOT_OFF,NOT_HS
@USER مين الارهابي ناو يا خالد يا صلاح يا وسخ<LF>دقق في وشوش الناس هتلاقي بعضهم قرفان من نفسهم وبعضهم حاسس بالذل وبعضهم لا يبالي وبعضهم بائس وبعضهم لا يدري علي ماذا تم جمعهم غير ان هناك اوامر بهذا لعائن الله تتري عليكم يا ارهابيين<LF>#مش_نازلين<LF>#اطمن,OFF,NOT_HS
ده اللي لازم يلعب في الأهلي مش محمد الشناوي اللي شبه النخله علي الفاضي 👌<LF>بالتوفيق يا عواد يا موهوب @USER URL,OFF,NOT_HS
"أنا ما عندي حل وسط، يا أقرب كثير يا أبعد كثير ، يا أبقى اسولف وما أسكت يا أسكت وما أتكلم",NOT_OFF,NOT_HS
يارب يشقك الهلال ٢٩-٠ يا طحلبي يا وضيع يا مصخرة خرا عليكم لا تتعزوى برخمه دايم <LF>#الهلال_الاهلي,OFF,NOT_HS
RT @USER: هي الحلوة كده يا جماعة يا تتخان يا تتساب يا حظها زي الخررة ..!,OFF,NOT_HS
@USER يعني هو يا يطبل يا يبقي متحامل محدش يقول الحق خالص يعني ولا ايه علشان البعض يكون مرتضي <LF>والله اكتر حد شوفته بيتكل واقعي هو هيما وبينتقد الاهلي والزمالك ف حاله التراجع ف الاداء,NOT_OFF,NOT_HS
RT @USER: @USER @USER والناتج بتقسمو على ١٠٠ يا مهندس يا بكلاريوس يا شفت يا الماشي تفتش شغل برا,NOT_OFF,NOT_HS
RT @USER: #اتحاد_الكورة_المشبوه <LF>#مقاطعة_الكان_لدواعى_امنية <LF>خايفين من اي يا معرصين يا كلاب الفلوس URL,OFF,NOT_HS
RT @USER: الدورى يا ابطال الدورى يا بيبو <LF>#جمهور_الاهلي_يساند_الخطيب,NOT_OFF,NOT_HS
@USER مساء النور يا قلبي يا حبيبي يا عمري 💛,NOT_OFF,NOT_HS
"اوه يا بوغبا يا افضل وسط العالم ، يخوي كل زق وعطوه قطته",OFF,NOT_HS
"RT @USER: يا كثر وعودك و يا قل أفعالك ،",NOT_OFF,NOT_HS
"اوين تعالي بقولج شي ها قولي واله فلانه مخبره عليجج الاداره ، يا بقره يا هووشه مخبره عليج انتي مب انا، والله يضحكككككك 😭😭😭😭😂😂😂😂😭😭😭😭 .",OFF,NOT_HS
القموا يا جمهور البلاستيك يا يهود يا عنصريين URL,OFF,HS
الله ياخذك يا جاهل يا تعبان يا مريض يا معتوه و ياخذ رامي عيسى و ياخذ إلي صور يارب يا كريم الله أكبر لأنها خرجت من فتحة شباك ما تطلع منها بسه إيش هذا القرف إنت و طاقتك جعلك تنشب فيها يارب مسوي إن الدين على كيفك و الحكم على الناس بيدك آه قهرني الله يقهره في هاذي الساعة الفضيلة 👡🔨 URL,OFF,NOT_HS
RT @USER: ارجعي يا وسخة يا بتاعة البليلة<LF>#للخلف_درر_يا_زمالك,OFF,HS
يا طعم يا سيد امك 😂😂,OFF,NOT_HS
RT @USER: الف مليون مبروك يا فايق يا اخويا وعقبال ما نشوفك اورجانيزر في البروم وتشرفنا يا اخويا 😍😍 <LF>@USER انت ال ليا 💖💖,NOT_OFF,NOT_HS
