Tweet,Offensive,Hate
يا ابيض يا اسود قصه حياتي و كل حكاياتي مع ان عادي عادي اعيشها في النص رمادي ,NOT_OFF,NOT_HS
يا خاءن يا عدو اله 😂 ,NOT_OFF,NOT_HS
 يا نموت زيهم يا نجيب حقهم وتسقط تالن اعتصام القياده العامه,NOT_OFF,NOT_HS
يا سلام عليكم يا اجمل فريق 😍,NOT_OFF,NOT_HS
يا سادتي يا اصاحبه الغالين يا الزايرين الي تمرونه يا ناس يا شعار يا عالم ردوه اذا مكن تردونه يمسح دموعي من قبل لا ابكي ويقرا قصيدي قبل تقرونه اواعده واكلمه واجيه وصديق ليلاتي تليفونه,NOT_OFF,NOT_HS
 بكام الشيميز ده لو سمحت جنيه يا فندم يا ماما خلاص يا فندم بنهزر معاكي ده هديه من المحل واله,NOT_OFF,NOT_HS
تعودتك يا جعلك كل عاداتي يا فلان ️ ,NOT_OFF,NOT_HS
 وتزار يا اخي ياقلبك ياقوك يا اخي و بكيفك و يحسبون ان سامي بينساها كفو تنطح كفو 👌🏼,NOT_OFF,NOT_HS
 😂 يا رب يا سمسم يا رب 😉 🙏,NOT_OFF,NOT_HS
يا ذوقها يا فكرها يا ادبها يا زينها يا طبعها يا حياها فتنه حسن من راسها لاكعبها تبرق وصايفها ويقطر حلاها,NOT_OFF,NOT_HS
 يلا يا جوجل يلا يا جوجل يا حبيبي كفايه عليك كده انت عمال تجاوب علي الناس من ساعتها يلا قوم صلي الفجر بقي😂 اسال جوجل,NOT_OFF,NOT_HS
 مهدي يا امل الاحرار مهدي يا امل الثوار💐💕 مولد الامام المهدي,NOT_OFF,NOT_HS
 النصر الزوراء يا رب وفق النصر يا كريم 💛💙مباراه فيتوريا 💪🏻🔥 ,NOT_OFF,NOT_HS
سلامتك يا خير ما انجب الوطن العربي ️ سلامتك يا مايسترو يا محترم ,NOT_OFF,NOT_HS
يا صديقي يا رفيقي احذر احذر ان تهتم هيا نلعب جرب حاول ابعد ابعد عن الغم هيا اضحك هيا افرح هيا اضحك هيا افرح من حولك حتما يسعد هيا اضحك هيا افرح هيا اضحك هيا افرح من حولك حتما يسعد عن فرح ياتي ابحث عن امل حلو يتحق ليغني الكل يغني مع بوليانا🎼💞,NOT_OFF,NOT_HS
 حياك اله يا الجازي يا هلا بيك شكرا لك علي هذه يعطيك العافيه وينك غايب لك فتره ما سمعنا وما شفنا ابداعاتك اله يحفظك شكرا لك,NOT_OFF,NOT_HS
سوالف باتمان وتظليل السياره فرمضان خلها عنك يا فتي اليل يا المظلم انت,NOT_OFF,NOT_HS
 يا روحي وانتي طيبه يا حبيبتي😻 ️ ️ ️,NOT_OFF,NOT_HS
 يا غالي يا ابن الغالي ده واد زباله ملوش لازمه لاسف بعض اصحاب الفضاءيات استخدموه ودلعه بعض المسءلين فاهمين ان ابن حوريه له لازمه,OFF,NOT_HS
الهم يا منزل الشفاء يا دافع البلاء يا مجيب الدعاء انزل الصحه و العافيه علي جسده ,NOT_OFF,NOT_HS
يا واهب النور يا معطي اتم لي نوري بالرضا والعافيه ♡ ,NOT_OFF,NOT_HS
 لعنه اله عليك يا ضاحي يا تافه ستكون داءما تافه ومنحط,OFF,NOT_HS
 صباحيه مباركه يا عروسه اخبارك ايه يالي مبتنزلش من الصداره يا مركز تالت يا وحش افريقيا يا بتاع الخمسه يا حصاله ال ,OFF,HS
يا قضاه يا قضاه اخطيونا من الانتخابات بركاونا من التفاهات اخرجوا الملفات افتحوا التحقيقات اوقفوا العصابات جمدوا الحسابات شمعوا العقارات احجزوا المسروقات ابدءوا المحاكمات,NOT_OFF,NOT_HS
 الشخص البارد مش بيحب الي بيحب بيبقي قلبه قايد نار دايما يا من العشق يا الاشتياف يا الغيره انما البارد دا زي الي بيرس ,NOT_OFF,NOT_HS
 لقمه عيشنا بخطر يا نصاب يا حرامي يا مفسد يا نابش القبور يا حقود يا زمك العهد ,OFF,NOT_HS
 معاك يا اهلي معاك يا بيبو معاك يا كل اهلاوي جدع يهمه مصلحه الكيان معاك يا صحفي عنده ذمه وضمير معاك يا كل لاعب يعرف قيمه التيشيرت معاك يا جريده تحمل المصداقيه والشفافيه معاك يا اعلامي يتق اله في عمله معاك يا كل وسليه مسموع,NOT_OFF,NOT_HS
 الهم بلغنا رمضان ونحن الهم بلغنا رمضان بلاغا ترضي به عنا وتقبله منا يا حي يا قيوم ️ ,NOT_OFF,NOT_HS
 كل زق يا طفايه يا سلتوح يا كلب سيرا عمك يا واطي,OFF,NOT_HS
 ماذا لو لم يخرج من المجرور كالجرذ الحقير حينها ماذا كنت ستقول عدا ذلك فانت يا ضابط يا منحرف لو كنت شريفا وامثالك ما سقطت بغداد بساعات ثم كيف يستقيم الامر مره تقول ان الكورد ذبحوا بالجيش العراقي ومره تقول الكورد كانو يخافونه ه,OFF,NOT_HS
 بسم اله ما شاء اله اله اكبر عليك يا ريسنا يا بطل خمسه وخميسه في عين كل الي يشوفك ومايصليش علي الن ,NOT_OFF,NOT_HS
يا رب اختم يا رب اختم يا رب اختم💔🙏🏻,NOT_OFF,NOT_HS
يا صباح الخير مدري يا صباح الخيره الوكاد انه حظيظ الي مقابل وجهك ,NOT_OFF,NOT_HS
الهم يا منزل الشفاء يا رافع البلا يا مجيب الدعاء يامن تعيد لمريض صحته و يا من تستجيب لياءس دعوته الهم اشفي سعود شفاء ليس بعده سقم ,NOT_OFF,NOT_HS
يالخرطوم يا لي عندي جمالك جنه رضوان طول عمري ما شفت مثالك في اي مكان انا هنا شبيت يا وطني انا فرحان بيك يا وطني انا هنا شبيت يا وطني زيك ما لقيت يا وطني في وجودي اريدك وغيابي في وجودي احبك وغيابي يا وطني يا بلد احبابي يا وطني يا بلد احبابي في وجودي اريدك وغيابي 🇸🇩 🇸🇩 ,NOT_OFF,NOT_HS
ابتسم يا عز واضحك يا ملك المواقف بينه برجالها اشهد انه من يعاديكم هلك خيل العوجا وانا خيالها يا اغلي وطن ويا اغلي ملك سلمان الشعب والشعب سلمان,NOT_OFF,NOT_HS
 حبيب قلبي يا ريجا يا اخويا متحرمش علي الكلام الحلو دا ربنا يخليك يا اخويا💙,NOT_OFF,NOT_HS
ماهو يا تقربوا يا تبعدوا لكن جو البلوڤر نشف بس الكمام مبلوله ده مش هينفع ,NOT_OFF,NOT_HS
يا عمري يا عميد ما نقدر نتخيل الدوري بدونك ☹️💛 الاتحاد النصر,NOT_OFF,NOT_HS
حزين ايو واله ان قلبي حزين وخاطري مكسور لو اضحك واتظاهر بالسعاده يا بحر جده وانا يا بحر يوم اصد واخفي دمعتي معذور لك اله يا بحر صديت والصده هي الصده,NOT_OFF,NOT_HS
الاصول ما بتعلمها يا بتربي عليها يا بتفضل طول عمرك تسمع عنها ,NOT_OFF,NOT_HS
 في ثلاث نظريات تحكم العمليه السياسيه في ليبيا نظريه البونتو نظريه يا نلعب يا نزبل نظريه وحده بوحده,NOT_OFF,NOT_HS
يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته يا ليتني ما شفته ,NOT_OFF,NOT_HS
يا مصدر الفرحه يا ابوصلاح يا جامد بالقوي 😍 ,NOT_OFF,NOT_HS
 حبيبي يا محمد تسلم يا صاحبي 💙 ,NOT_OFF,NOT_HS
 ليه كدا يا شيخه حرام عليكي يا شيخه 😭,NOT_OFF,NOT_HS
الهم استجب لنا يا واحد يا احد يافرد يا صمد 🖤☁️,NOT_OFF,NOT_HS
مساء الخير يا سنجل يا باءس يا وحيد يالي محدش معبرك ,NOT_OFF,NOT_HS
 السلام عليك يا مولاي يا صاحب العصر والزمان💚,NOT_OFF,NOT_HS
 يا قاضي الحاجات يا كاشف الكربات يا مجيب الدعوات يا غافر الزلات عافنا واعف عنا وفرج همومنا واشرح ,NOT_OFF,NOT_HS
ربنا معاكي و يقويكي يا حبيبتي احنا مش قريبين اوي بس انا فعلا بحبك جدا جدا انتي مش متخيله كم الناس الي بتدعيلك يا رب اشفيها يا رب اشفها شفاء لا يغادر سقما ,NOT_OFF,NOT_HS
 اذا كان تحت الاقامه الجبريه كيف يقدر يتكلم حتي ما اقدر يجيب خطاب لابناء الشعب اليمني عن قتل والديه انتم يا عيال موزه و يا حريم السلطان يا عيال اردوغان يا عيال مسعده تشنون حمله رد السفير احمد علي لانك ما امراض النفوس احمد علي مايفكر فيكم ولا ,OFF,HS
 يا مءيد يا بتاع المقاومه لك مشان ربك شغل مخك مره وحده بس وافتح غوغل واكتب بطه او حيوان او مجرم او سفاح او قاتل رح يطلع ,OFF,NOT_HS
يا قله الحيله و يا طول بالي ,NOT_OFF,NOT_HS
اتفضل يا علي اقعد يا علي 😂مع السيسي مش هتغمض عينيك 😂 ,NOT_OFF,NOT_HS
 مرحبا كيفك شو اخبارك يا حلوه مكن نتعرف يا عسل عل الواتساب انا من العراق وهذا رقمي ,NOT_OFF,NOT_HS
 اله يديم المحبه يا نضر عيني يا حي زولك يا دار العز يا حيا ,NOT_OFF,NOT_HS
 اله يحفظك يا مصريه يا اصيله يا بنت الكنانه🇪🇬🇪🇬 و يحفظ مصر و اهلها و مبروك عليكم هذا العرس الوطني دمتم بال ,NOT_OFF,NOT_HS
 يا جعلك تسلم يا حبني لك ,NOT_OFF,NOT_HS
 اليله يا هلي يانصف ربعي يا خديني يا مواني غربتي ياروح داري,NOT_OFF,NOT_HS
 الست ام كلثوم قالت يالي ظلمتوا الحب وقولتوا وعبتوا عليه قولتوا عليه مش عارف ايه يا العيب فيكم يا في حبايبكم اما الحب يا روحي عليه ,NOT_OFF,NOT_HS
يا مباراه يا قويه باذن اله تنتهي بالتعادل,NOT_OFF,NOT_HS
 اسم اله عليك يا جهبز يا اذكا اخوانك لما تنجحوا وتبعتو قمر صناعي لفضاء لما تكفو نفسكم اكل وشرب وقتها بس هعرف اني برغي كتير عالفاضي,OFF,NOT_HS
 ,NOT_OFF,NOT_HS
قلبي يا طير مروح يا مروح في الغروب ياغريب عن الصحاب وغريب عن الدروب عطشان والميه في اديا حيران مش لاقي مرسيا دور ع الناس في قلوب الناس هتلاقي الخير والخير في الناس دور ع الناس بتضحك سكه ليا وبترجع تاني بيا اتاري الغربه صعبه والخطوه هيه هيه,NOT_OFF,NOT_HS
 شوف 👇🏼👇🏼 حتي العمانين يعلقون الصوره بسياراتهم 😎 باكثر محبينك يا تميم و يا كثر حسادك 👇🏼 صوره تميم المجد مسويه فيكم رعب 😂 ,NOT_OFF,NOT_HS
 تحيه سيده ديما جمالي بس بتاسف علي من يدير حمله ديما لانه حصل معي موقف استطيع القول فيه اسفي علي من يدير هذه الحمله الانتخابيه شي بحزن الالب بس يا حرام علي ديما ما عارفه مين بحبا وبريد مصلحتا ونقطه علي الصطر بس تعرف المقربين منا شو بفكرو فيا يا,NOT_OFF,NOT_HS
 صباح الخير يا ارنوب يا صغن 🌤 ,NOT_OFF,NOT_HS
 قدها يا اهلي التاريخ يا اهلي الكبرياء الافريقي يا اهلي الانتصار المشرف يا اهلي كلنا وراك ,NOT_OFF,NOT_HS
 تعالي ونوريك السقوط كيف يكون يا شمه يا قات نسقط ملكتنا وعزنا عشان متخلفه مثلك باعت ابوها واخوها بالفلوس ,OFF,NOT_HS
 يعني لو قولت انكم جمهوريه البلح حد هيعترض وكتاب اله المجيد الناس مهتعرض وهيفرحوا ويظقطوا كمان وهيغنولو ويغنولك ويغنولنا كلنا ويقولوا يا بلحه يا حلوه يا مقمعه شرفتي برلمانتك الاربعه ومتفهمش الاربعه دي غلط واخدلي بالي سعاتك,OFF,NOT_HS
 الاخوه الي في الهاش هاتو فولو وخدو بالك قربي يا انسه قربي يا استاذ الكواكب وفولورز الهبيدا ,NOT_OFF,NOT_HS
كل حاجه منتهاها لنصيب القدر يا ياصلك يا تاصله ان كتبها اله تجي لك من قريب وان منعها اله فلا هي حاصله,NOT_OFF,NOT_HS
 يا غبي يا بجمه الكبير بالبطولات فقط غيره الخلا,OFF,NOT_HS
 الراجل نيته كويسه يا حودا يا صاحبي ملوش لزمه الهجوم العنيف ده ,NOT_OFF,NOT_HS
 مشكله قالوا يا سحر يا متخطي خزان حوش 😂,NOT_OFF,NOT_HS
يا رب ارحمنا برحمتك يا رحمن يا رحيم يا عزيز يا غفور قادر علي كل شيء🙏🏻,NOT_OFF,NOT_HS
 يا في عمري و يا شمسي ويا ظلالي العين لك منزل والقلب لك مجلاس ️,NOT_OFF,NOT_HS
يا صوتو يا عيونو يا يضحكتو اه ,NOT_OFF,NOT_HS
دم الشهيد بي كم ولا السءال منوع الشعب يريد اسقاط النظام الشعب يريد بناء سودان جديد يسقط يسقط حكم العسكر يا نجيب حقهم يا نموت زيهم اعتصام القياده العامه لم تسقط بعد الشارع بس ,NOT_OFF,NOT_HS
 الاتحاد النصر اوه يا اتي يا موج البحر 💛🖤 توقعاتكم لنتيجه ,NOT_OFF,NOT_HS
 اقلع غماك يا تور وارفض تلف اكسر تروس الساقيه و اشتم وتف قال بس خطوه كمان وخطوه كمان يا اوصل نهايه السكه يا البير تجف ,OFF,NOT_HS
يا بلدي يا حبوب ابو جلابيه و توب سروال و مركوب و جبه و سديري و سيف و سكين يا سمح يا زين,NOT_OFF,NOT_HS
 يا حبنا لك يا الصعباوي وحشتنا خطواتك واهدافك في الملعب,NOT_OFF,NOT_HS
 اله يسعدك و يزوجك علي هالخبر الحلو يا قمر يا عسل يا قشطه يا سول ميت,NOT_OFF,NOT_HS
 ياجنه الصحبه و يابعد كل الاصحاب يا صديقه هالعمر يا ملح الاصحاب يا ضحكه الايام والعمر الحلو انتي اجمل صحبه وانتي اجمل قدر💕 ,NOT_OFF,NOT_HS
انا كرهت حياتي مهما حاولت اقنع نفسي ان فيها حاجات حلوه يا مبتكملش يا بتيجي خوازيق تاخدني في ركن ضلمه و تنزل عليا واحده واحده ,NOT_OFF,NOT_HS
يا كيف يا لعبه الاقدار انسي وليفي و ميلافي ,NOT_OFF,NOT_HS
 نجوي يا نجوي كرم يا هيك الفنان يا بلاه فخامه واكابر بساطتكي نجوي كرم,NOT_OFF,NOT_HS
الهم يا غني يا حميد يا رزاق يا كريم يا رحمن الدنيا و الاخره الهم ارزقه يسرا ليس بعده عسر و غني ليس بعده فقر و امنا ليس بعده خوف و سعاده ليس بعدها شقاء الهم امين,NOT_OFF,NOT_HS
يا بسمه اليل الحلو يا ضحكه الوقت الحزين ,NOT_OFF,NOT_HS
في ناس اتخلقت ف الحياه عشان تدينا طاقه سلبيه وبس مبنسمعش منهم كلمه حلوه تجبر بخاطرنا لدرجه انك لما تعمل حاجه حلوه متسمعش صوتهم ولا بتشوفهم مبيظهروش وصوتهم يعلي غير ف الوحش ومش بيدونا حلول عايشين بس يكرهونا ف حياتنا وعينهم مبتجيش غير ع الوحش يا اخي يا تقول كلمه حلوه يا تسكت,NOT_OFF,NOT_HS
يا حبيبي و يا قاءدي يا رسول اله صلي عليك اله يا نورا سري في المشرقين فرت الظلمات,NOT_OFF,NOT_HS
 بس يا عجل يا خرتيت انت مال اهلك بشوبير و الاهلي ,OFF,NOT_HS
 الهم يا شافي يا معافي اشف سالم عويد الدلماني و رد اليه الصحه و العافيه وقر عين والديه برءيته سالما معافا 🙏🏻 دعواتكم ر ,NOT_OFF,NOT_HS
 الف مبروك يا سيف يا حبيبي و ان شاء اله الفرحه الكبيره تكمل بالصعود ️,NOT_OFF,NOT_HS
 شن تقول انت وشن تهرس عطك مايهرس دماغك في مهراس يا خامر يا بدوي تي برا من هنا يا كلب حفتر يا حقير برا,OFF,NOT_HS
 يعني نهبط عشانكم يا جحلط يا معاتيه ابو الي علمكم كوره يبغانا نعطيه ثلاث نقاط الترشيحي خلاص لا تصيح بقي شوي صياح لكاس الملك 🤣😂,OFF,HS
جسمي نحل والي بقي جلد وعظوم وتقول حيلك قلت ما عاد بي حيل الاقدام تعبت يا الغضي واله علوم لاجيت ابا امشي يارده كنها ميل جابك لي اله وقلت يا حظ يا مقسوم ويا ويل ويلي منك ويل علي ويل خايف تصيبك دعوه انسان مظلوم دعي عليك بها مع تالي اليل المشاعر هاليله تقول,NOT_OFF,NOT_HS
يا رب يا اخده انا يا تاخده انت ️,NOT_OFF,NOT_HS
احبك يا منالي ويا ميولي يا رغبتي 💙,NOT_OFF,NOT_HS
 يا ضماد القلب يا السر المخبا,NOT_OFF,NOT_HS
احبك يا شمس النهار في قلبي وقمر اليل في عيني احبك يا حالي وكل احوالي يا سروري وكل اسباب بهجتي احبك يا طمانيتي وسب طمانينتي احبك يا وهج طرقاتي المظلمه وضماد جراحي المعلقمه ,NOT_OFF,NOT_HS
 اجمل نصيحه قبل رمضان يارب استودعناك قبورا ضمت موتانا الهم انرها بنور الجنه واجعلهم راضين مرضين ضاحكين مستبشرين بما هم فيه من نعيم وترف يا حي يا قيوم يا ارحم الراحمين ♡ ,NOT_OFF,NOT_HS
 تامل يا حي يا قيوم وفقني يا كريم اكرمني يا رزاق ارزقني يا رحمن ارحمني يا ذا الجلال والاكرام اسعدني من التوفي ,NOT_OFF,NOT_HS
 عصام الحضري بيخطي اول خطوات تعريصه لمسءولين مبروك يا عصام يا حضري هنيالك يا عم,OFF,NOT_HS
 ‌♡ صباح الوله يالي تعبت احتري ضيك وظلامك ذبحني وطله الصبح بيدينك الا يا بعد حي والا يا بعد حيك وا ,NOT_OFF,NOT_HS
 يا الغاليه يا الفارقه عن الكل يا كل الخير بحياتي لافرق اله بين روحك و روحي🖤,NOT_OFF,NOT_HS
 قالو يا شينه قلت يا زين شينه 💙 ,NOT_OFF,NOT_HS
 الهم يا نور السماوات والارض يا عماد السماوات والارض ياجبار السماوات والارض يا وارث السماوات والارض يا مالك السماوات و ,NOT_OFF,NOT_HS
 حتي حراءقهم لوحه فنيه فينك يا حاج محمد يا عبده ,NOT_OFF,NOT_HS
دفعتك كلهم يا متجوزين يا مخطوبين يا مرتبطين انما انت اقول ايه جبله ,OFF,NOT_HS
 انثروا القمح علي رءوس الجبال حتي لا يقال جاع الطير في بلاد المسلمين لقد جاع المسلمون يا ابا بكر يا عمر يا عثمان يا علي ,NOT_OFF,NOT_HS
 يا شين الفلسفه يا اسطوره العريجاء,NOT_OFF,NOT_HS
 خيرك يا عشيري يا عنبو الي يزعلك,NOT_OFF,NOT_HS
تقصف في احياء سكنيه بالجراد لعنه اله عليكم فالدنيا والاخره يا عشاق العبوديه يا رعاع يا عدمي الانسانيه ومتجردي الوطنيه ⁧ حفتر مجرم حرب⁩ ,OFF,NOT_HS
 تسلمي يا ذوق يا بنت الاصول يا متربيه 😂,NOT_OFF,NOT_HS
يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه يا رب ما اتسفه تسقط بس,NOT_OFF,NOT_HS
يا رهيب يا فخم يا بران وش تسجيل الدخول الرهيب 😻 ,NOT_OFF,NOT_HS
 يا مدلني يا مداري خاطري 💜,NOT_OFF,NOT_HS
 هذي الايام ستنقضي وستفرحين وستضحكين وتسعدين وتنعمين ستودعين الحزن يا روح اصبري فاله يا روحي يحب الصابرين,NOT_OFF,NOT_HS
مصطفي يا مصطفي انا بحبك يا مصطفي وانا كمان بحبني مين ,NOT_OFF,NOT_HS
 بس يا عبد البياده يا مصري انت مبتمثلش المصرين الاحرار انت بتمثل سيدك السيسي,OFF,HS
 يا روح قلبي يا رورو ️ ️ ️,NOT_OFF,NOT_HS
 استغفر اله واتوب اليه الهم يا عظيم الرجاء يا واسع العطاء اغفر لمن لايملك الا الدعاء فانك فعال لما تشاء يا من اسمه دواء وذڪره شفاء وطاعته غني ارحم من راس ماله الرجاء يا سابغ النعم يادافع النقم يانور المستوحشين في الظلم اغفر لنا ولوالدينا ولاحبتنا ڪل ذنب اقترفناه,NOT_OFF,NOT_HS
يا صبح عمري يا صباح التباشير💙 ,NOT_OFF,NOT_HS
يا مجمل الدنيا بعيني يا ماخذ كل مافيني ️,NOT_OFF,NOT_HS
ايه يا بكره يا بتاع المذاكره مش ناوي تيجي بقي ولا ايه كده هسقط يا حبي ,NOT_OFF,NOT_HS
 ما يقصرون فيكم لما يرجمونكم ويموتونكم يا قرف يا قرف تبون الناس تحترم شهوتكم وميلوكم المقرف بس انتوا ما تحترمون شي اله يقرفكم ,OFF,NOT_HS
 يا مركب الهند يا ابو دقلين يا ليتني كنت ربانك,NOT_OFF,NOT_HS
 الهم اغفر لي و ارحمني و ارضي عني و ادخلني جنتك بدون حساب يارب يا كريم يا رزاق يا عليم 🙏🏻💙,NOT_OFF,NOT_HS
 حضرتك قبل كده قلت انتظرو مفاجءه قريبا لجمهور الزمالك مكن اعرفها يا كابتن او يا استاذ ومكن لو حضرتك مقلتهاليش مكن تعرفني المفاجءه دي هتفضل مستخبيه لغايه امتي وهتظهر امتي عن التوقيت ك يوم و ك تاريخ عنهم اتحدث و ارجو الرد,NOT_OFF,NOT_HS
يا عمرنا يا قلبنا انا ليا مين غيرك 💖,NOT_OFF,NOT_HS
انا صحابي لو شافوني ساكته يقتنعوا اني يا تعبانه يا مكتءبه و بياخدوني ياكلوني 😂💔 ,NOT_OFF,NOT_HS
 ارحموهم يا ناس 🤣 وينك يا سعود السويلم طمنا عنك ,NOT_OFF,NOT_HS
 تسلمي يا ريم يا رب علي كلامك الحلو زيك ده ️ ️ ️,NOT_OFF,NOT_HS
احا القهاوي كلها مشغله ليفربول يا عبيد صلاح يا ولاد المتناكه,OFF,NOT_HS
سقطت يا امتي يا امه الامجاد والماضي العريق ️ ,NOT_OFF,NOT_HS
يا بسمه مساي يا كل شي احبه و يعنيني💙,NOT_OFF,NOT_HS
 ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ﮼ يا زاهيا يا راءعا يا كاملا قل لي بحسنك من كملك 💙 ,NOT_OFF,NOT_HS
 يا صباح النور والسرور يا قلب اخوك ️ ️,NOT_OFF,NOT_HS
 يا رب انا وانت يا حب⁦ ️⁩⁦ ️⁩ نورتني انت و الرجاله و شرفتوني ⁦ ️⁩⁦ ️⁩⁦ ️⁩⁦ ️⁩⁦ ️⁩,NOT_OFF,NOT_HS
رجع قلبي يا اسباني يا حقير انت ,OFF,HS
ابارك لك يا ولدي يا محمد بن سلمان ال سعود عليجا يزه الشخصيه المءثره عالميا واسال اله ان يحفظك وينصرك وان يمهلك في شبابك وان يكفيك شر كل ذي شر وان يحرسك بعينه التي لا تنام يا صقر العروبه سر ونحن من وراك وندعي لك استودعتك اله الذي لا تضيع ودايعه,NOT_OFF,NOT_HS
حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي حاضر يا سلمي ,NOT_OFF,NOT_HS
اسالڪ يا اله يا من هو في ملڪه مقيم وفي جلاله عظيم وعلي عباده رحيم وبڪل شيء عليم وبمن عصاه حليم وبمن رجاه كريم ان يڪرمڪم ويعزكم ويحبڪم ويرحمڪم ويغنيڪم عمن سواه ويفرج كربڪم ويسر امركم ويوسع رزقڪم ويقضي حواءجڪم ويغفر لڪم ولوالديڪم💛,NOT_OFF,NOT_HS
 يا سلط هلي وعلي يا قمر متجلي ,NOT_OFF,NOT_HS
ليل يا ليل يا ليل يا ليل,NOT_OFF,NOT_HS
يا كم مروا علي يا غاليه غالين ما هم باكرام بس مروا مرور اكرام لان قلبي كريم و ما يعرف يهين,NOT_OFF,NOT_HS
 طيب الستات ترقص عادي دول اتعودنا عليهم يا اما مواطنين شرفاء يا اما ستات عليها قضايا وبيرغموهم علي كدا اما الستات العاد ,NOT_OFF,NOT_HS
 وانت زعلانه ليه يا اماني يا يعقوب ما مايجيش عادي😌😪,NOT_OFF,NOT_HS
 ليت الاماني تدركه لا تمنيت وليت الرجاوي طوع من يرتجيها لاقول انا يا ليت يا ليت يا ليت كود التمني جاب ,NOT_OFF,NOT_HS
 يارب افرج همومنا يا خير المسءولين يا مجيب الساءلين نسالك عيشا قارا ورزقا دارا وعملا بارا ,NOT_OFF,NOT_HS
 لو الناس بالصوره دي وصي عليهم وعليك وين النجاح اسي يا فاهم انت يا ما محتاج وصي بعدما تحق مطالبنا ان شاء اله ونعرف القتل اهلنا مصيرو شنو والسرق بلدنا مصيرو شنو بعدها مكن يرقصو ويتحاضنو و يعملو امور الدنيا كلها لكن حال,NOT_OFF,NOT_HS
 كل عام وانتم بخير يا اصحاب الافعال يا من اختصرتم اغلي المعاني في عمل عيد العمال,NOT_OFF,NOT_HS
 يا سلام يا شيخنا القريحه جاهزه حفظكم اله ورعاكم,NOT_OFF,NOT_HS
وانت يا ديخيا يا عرص دي شكل اجوان تستقبلها لا ومن مين خول برسلونه فضحتنا ربنا ياخدك,OFF,NOT_HS
 من يكذب ويدلس ويتسمي باسماء الاخرين لا يحق له الاستشهاد بالقران الكريم مش كذا يا مفضوح يا تركي ياشلهوب يا مزور يا نصاب 🤣,OFF,NOT_HS
يا عمري عالفخامه انا 🥰 يارب يا كريم ياله يا قادر يا مقتدر يا عظيم ان ثليجه ما تخرب علينا هالفيلم واله يسامح بريانكا بس 💔😭 ,NOT_OFF,NOT_HS
 يا جمال اليوم يا جماله💗 عيد خورفكان شكرا والدنا سلطان ,NOT_OFF,NOT_HS
يا اغلي من الغالين يا اعز مخلوق يا من غدي لك صك عهد ومواثيق ️,NOT_OFF,NOT_HS
الميري يا ناس الميري يا ناس 😪 ,NOT_OFF,NOT_HS
 انا يا بحب يا بشتغل فرح برضو,NOT_OFF,NOT_HS
بقالي يومين بسمع صوت في المطبخ والبيت نايم ومش عارفه يا اسلام يا ابن الوسخه عايز ايه بجد ,OFF,NOT_HS
 لامانه كنت راد عليك بطريقتك بس رجعت محيتن لشو يكسب الحمار ويجرني لمستواه بالحكي حقط يا بلوك يا معلوماتيه ف يلا درمل من هون,OFF,NOT_HS
صباح الخير يا عمان يا حنا علي حنا 😍,NOT_OFF,NOT_HS
 يا وهاب يا باسط يغالبني القلق وتغلبه رحمتك ,NOT_OFF,NOT_HS
يا فتاح يا عليم يا رزاق يا كريم يا فارج الهم يا كاشف الغم يا من لعبدك تغفر و ترحم 🕊,NOT_OFF,NOT_HS
يا ادي يا ادي يا ادي يا ادي يا ادي المشاعر يا ادي يا ادي يا ادي يا ادي يا ادي يا ادي المشاعر,NOT_OFF,NOT_HS
 يا زينك وانت ساكت يا واكد قضاه ايش وهياط ايش ولجان ايش اي تجمهر عند الجان يعني مع لسيسي حتي لو صحت في ميكرفون محمول انك ضد التعديلات ايش هو استعباط وبس,OFF,NOT_HS
اله في السماء نشهد انه لا اله الا انت سبحانك جل جلالك يا منان يا حي يا قيوم الهم انا مظلومين وانت رب العالمين من لنا غيرك ينصرنا وانت القوي المتين 😱 البدون البدون,NOT_OFF,NOT_HS
 يا كثير الخير يا داءم المعروف ,NOT_OFF,NOT_HS
 شكرا يا ميمي يا صاحبتي او يالي كنت فاكرك صاحبتي 😏😂,NOT_OFF,NOT_HS
اله لا يوفقك يا البريك يا كلب زود علي المستوي الخرا فاول,OFF,NOT_HS
 يا بعد قلبي انت يا سامر مافي اطلق منك واله,NOT_OFF,NOT_HS
يا عالم يا ربع يا عرب تكفون اذا في احد يعرف كيف ارجع الارقام الي متصله علي باله يرسل لي بالخاص بسرعه😩💔,NOT_OFF,NOT_HS
